,film_id,rank
0,tt4378376,1
1,tt4972582,1
2,tt3262342,8
3,tt3655448,5
4,tt7323600,1
5,tt7366338,7
6,tt8682948,1
7,tt5369484,8
8,tt0491203,7
9,tt1901024,3
10,tt2481498,4
11,tt5501104,8
12,tt0327162,8
13,tt4034228,1
14,tt5893264,1
15,tt4645368,5
16,tt4120176,5
17,tt5592248,1
18,tt6367558,1
19,tt5649144,5
20,tt9000904,6
21,tt8769528,1
22,tt7784604,1
23,tt9695764,1
24,tt7043012,7
25,tt9643408,10
26,tt5929354,5
27,tt9573686,6
28,tt2737304,8
29,tt8205180,7
30,tt6688354,6
31,tt7282468,6
32,tt5580390,1
33,tt5580036,1
34,tt1859446,6
35,tt1856010,7
36,tt1691323,3
37,tt6190348,6
38,tt7218812,4
39,tt6155172,8
40,tt5083738,7
41,tt8045466,7
42,tt6415416,4
43,tt6169920,8
44,tt6746304,6
45,tt4003440,6
46,tt4949112,2
47,tt6053948,5
48,tt2446980,8
49,tt7608238,10
50,tt4080728,6
51,tt3553976,7
52,tt5580146,7
53,tt5693136,10
54,tt7214842,1
55,tt5304464,10
56,tt6265828,6
57,tt0388644,6
58,tt3409440,8
59,tt5501158,10
60,tt4604612,5
61,tt5205210,10
62,tt0810819,1
63,tt5568438,4
64,tt7776030,5
65,tt3212568,10
66,tt7983844,5
67,tt0099582,4
68,tt5859238,6
69,tt5726616,7
70,tt7947364,7
71,tt2261227,6
72,tt7895852,7
73,tt5954852,1
74,tt5155780,4
75,tt6333052,5
76,tt2371834,10
77,tt2371824,10
78,tt1403214,5
79,tt3478962,10
80,tt1037228,7
81,tt3006802,5
82,tt6304162,10
83,tt4257858,7
84,tt5112578,10
85,tt6257970,5
86,tt5294198,6
87,tt6048596,1
88,tt5027774,6
89,tt5097050,7
90,tt5639976,1
91,tt2085059,7
92,tt1034007,8
93,tt5715874,8
94,tt4995790,1
95,tt5834204,4
96,tt5034266,5
97,tt3278330,6
98,tt3824458,1
99,tt3716530,10
100,tt0073076,10
101,tt2258858,10
102,tt0168446,10
103,tt0111201,10
104,tt1937390,10
105,tt1650407,10
106,tt0424880,10
107,tt0088461,10
108,tt0347048,10
109,tt1853728,10
110,tt2106476,10
111,tt0362269,10
112,tt0959337,10
113,tt0230600,10
114,tt0073486,10
115,tt0338013,10
116,tt0947798,10
117,tt0120689,10
118,tt0405159,10
119,tt2692904,10
120,tt0242193,10
121,tt1532503,10
122,tt2524674,10
123,tt1232776,10
124,tt3465916,10
125,tt0171804,10
126,tt2802850,10
127,tt1533013,10
128,tt3012698,10
129,tt2872718,10
130,tt2278871,8
131,tt2194499,10
132,tt0454931,10
133,tt2278284,10
134,tt2741806,10
135,tt0272152,10
136,tt0110005,9
137,tt0097108,9
138,tt0177845,10
139,tt0086879,10
140,tt0254455,10
141,tt1242460,10
142,tt0169547,10
143,tt0314331,10
144,tt1504320,10
145,tt0073076,10
146,tt2258858,10
147,tt0168446,10
148,tt0111201,10
149,tt1937390,10
150,tt1650407,10
151,tt0424880,10
152,tt0088461,10
153,tt0347048,10
154,tt1853728,10
155,tt2106476,10
156,tt0362269,10
157,tt0959337,10
158,tt0230600,10
159,tt0073486,10
160,tt0338013,10
161,tt0947798,10
162,tt0120689,10
163,tt0405159,10
164,tt2692904,10
165,tt0242193,10
166,tt1532503,10
167,tt2524674,10
168,tt1232776,10
169,tt3465916,10
170,tt0171804,10
171,tt2802850,10
172,tt1533013,10
173,tt3012698,10
174,tt2872718,10
175,tt2278871,8
176,tt2194499,10
177,tt0454931,10
178,tt2278284,10
179,tt2741806,10
180,tt0272152,10
181,tt0110005,9
182,tt0097108,9
183,tt0177845,10
184,tt0086879,10
185,tt0254455,10
186,tt1242460,10
187,tt0169547,10
188,tt0314331,10
189,tt1504320,10
190,tt0073076,10
191,tt2258858,10
192,tt0168446,10
193,tt0111201,10
194,tt1937390,10
195,tt1650407,10
196,tt0424880,10
197,tt0088461,10
198,tt0347048,10
199,tt1853728,10
200,tt2106476,10
201,tt0362269,10
202,tt0959337,10
203,tt0230600,10
204,tt0073486,10
205,tt0338013,10
206,tt0947798,10
207,tt0120689,10
208,tt0405159,10
209,tt2692904,10
210,tt0242193,10
211,tt1532503,10
212,tt2524674,10
213,tt1232776,10
214,tt3465916,10
215,tt0171804,10
216,tt2802850,10
217,tt1533013,10
218,tt3012698,10
219,tt2872718,10
220,tt2278871,8
221,tt2194499,10
222,tt0454931,10
223,tt2278284,10
224,tt2741806,10
225,tt0272152,10
226,tt0110005,9
227,tt0097108,9
228,tt0177845,10
229,tt0086879,10
230,tt0254455,10
231,tt1242460,10
232,tt0169547,10
233,tt0314331,10
234,tt1504320,10
