tt14060094,Blacklight,https://imdb-api.com/images/original/MV5BY2ViYmNhNzEtZDJhNS00YzM4LTkzZWItZDJiNzc5ZDExOWZmXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_Ratio0.6751_AL_.jpg,2022-02-11,"Travis Block is a government operative coming to terms with his shadowy past. When he discovers a plot targeting U.S. citizens, Block finds himself in the crosshairs of the FBI director he once helped protect.",,4.7,1,
tt8912936,DC League of Super-Pets,https://imdb-api.com/images/original/MV5BYjhhYTJjNmQtYzMzYy00ZTRlLTlhNDItZmIxZThmYzZkYjMzXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_Ratio0.6751_AL_.jpg,2022-07-29,"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.",5.841760515841835,,,10
tt11976532,Vengeance,https://imdb-api.com/images/original/MV5BZTZhYmU1OWEtZTUxYi00ZWIyLWFhZWMtNDVlY2VhMmM0OGRjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6751_AL_.jpg,2022-07-29,A radio host from New York City attempts to solve the murder of a girl he hooked up with and travels down south to investigate the circumstances of her death and discover what happened to he... Read all,6.335318301214866,,,10
tt12262116,Thirteen Lives,https://imdb-api.com/images/original/MV5BY2EzNjYxYWQtNWQ2NS00MDFiLTk5ZGUtNWFkZGI0OWNjMjk5XkEyXkFqcGdeQXVyNTk5NTQzNDI@._V1_Ratio0.6751_AL_.jpg,2022-11-18,A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.,6.95377136843624,,,10
tt11540726,Resurrection,https://imdb-api.com/images/original/MV5BMzg3Y2VhMTMtYTMzOS00YTJlLWFiOTAtMjMwNDBlMGM4MGUyXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_Ratio0.6751_AL_.jpg,2022-08-05,"Margaret's life is in order. She is capable, disciplined, and successful. Everything is under control. That is, until David returns, carrying with him the horrors of Margaret's past.",6.068515067214054,,,10
tt11559472,Ali & Ava,https://imdb-api.com/images/original/MV5BNmYyZGM3ZmItZWMwNi00MzRhLTk1OTctMWEwNDQxYTQ5Njg5XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_Ratio0.6751_AL_.jpg,2022-07-29,"ALI and AVA, both lonely for different reasons, meet and sparks fly. Over a lunar month a deep connection begins to grow, despite the legacy of AVA's past relationship, and ALI's emotional turmoil at the breakdown of his marriage.",6.854488345314345,,,10
tt12691830,A Love Song,https://imdb-api.com/images/original/MV5BMjQ1ZjQ4OGItYmVkZS00MmU4LWJlM2QtMzYyYjA5YWIyNjVlXkEyXkFqcGdeQXVyOTEyMTM1NDE@._V1_Ratio0.6751_AL_.jpg,2022-01-20,"At a campground in the rural West, a woman waits alone for an old flame from her past to arrive, uncertain of his intentions while bashful about her own.",7.072660505593933,,,10
tt8110652,Bodies Bodies Bodies,https://imdb-api.com/images/original/MV5BYTA2ODg5ZjgtOTU2My00MzFkLWI0NzMtZmQ5MmRhMWU1NzhlXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_Ratio0.6751_AL_.jpg,2022-08-05,"When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.",6.035547461263925,,,10
tt12593682,Bullet Train,https://imdb-api.com/images/original/MV5BMDU2ZmM2OTYtNzIxYy00NjM5LTliNGQtN2JmOWQzYTBmZWUzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio0.6751_AL_.jpg,2022-08-05,Five assassins aboard a fast moving bullet train find out their missions have something in common.,5.889414169231234,,,10
tt11952606,Easter Sunday,https://imdb-api.com/images/original/MV5BN2I4MjI1YTUtMTY0MS00Mzg5LTg3ZGQtNjZkZTQ5MzlmM2RlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_Ratio0.6751_AL_.jpg,2022-08-05,"Set around a family gathering to celebrate Easter Sunday, the comedy is based on Jo Koy's life experiences and stand-up comedy.",5.4679931521383764,,,10
tt15325794,Fall,https://imdb-api.com/images/original/MV5BNGI3MWYwYjItNzZhYi00ZWIzLTkyMzYtN2JmNjg3ODg1NTg4XkEyXkFqcGdeQXVyMTMwMDA5ODU3._V1_Ratio0.6751_AL_.jpg,2022-08-12,"Best friends Becky and Hunter find themselves at the top of a 2,000-foot radio tower.",5.061495770780487,,,10
tt15255876,Emily the Criminal,https://imdb-api.com/images/original/MV5BNzM5ZWYxYTctNzIzOC00OTZiLWEyMmUtMWJlYjlmNTMwZTg0XkEyXkFqcGdeQXVyMTMyMDYyNTA0._V1_Ratio0.6751_AL_.jpg,2022-01-24,"Down on her luck and saddled with debt, Emily gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.",6.4371679875671175,,,10
tt15208276,Summering,https://imdb-api.com/images/original/MV5BZDhiYWQyOTktN2U2NC00YmEzLTk4MDQtNzhkMTAzNTcwNGExXkEyXkFqcGdeQXVyMTMyMDYyNTA0._V1_Ratio0.6751_AL_.jpg,2022-01-22,During their last days of summer and childhood -- the weekend before middle school begins -- four girls struggle with the harsh truths of growing up and embark on a mysterious adventure.,5.482195951312646,,,10
tt13223398,Beast,https://imdb-api.com/images/original/MV5BM2ExNDFkZjktMzFlOC00Yzk2LTgzMzEtYTU2Y2Y5OTZjODY0XkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6751_AL_.jpg,2022-08-19,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.,6.220326109357195,,,10
tt11162490,The Drover's Wife,https://imdb-api.com/images/original/MV5BOGQzNjBhZGUtMDU2Yy00NDc5LWI1M2YtMDQyNDkxZTAxYWEzXkEyXkFqcGdeQXVyNjE5MjEwMzA@._V1_Ratio0.6751_AL_.jpg,2022-08-19,A lonely bushwoman struggles to raise her children and run the family farm while her husband is away.,7.264432818275677,,,10
tt9198364,Three Thousand Years of Longing,https://imdb-api.com/images/original/MV5BODFjMmVmN2YtOTc5Yy00YWM0LTg0N2ItZDJiNTU5MWMyMDVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio0.6751_AL_.jpg,2022-08-31,"A lonely scholar, on a trip to Istanbul, discovers a Djinn who offers her three wishes in exchange for his freedom.",6.1972881990160475,,,10
tt12655436,Honk for Jesus. Save Your Soul.,https://imdb-api.com/images/original/MV5BNTQyZjZhMGQtNDZjNi00NmViLTk0NTEtNTRlZmQ2NjU4ZmE3XkEyXkFqcGdeQXVyMTMxODA5NzUw._V1_Ratio0.6751_AL_.jpg,2022-09-02,"In the aftermath of a huge scandal, Trinitie Childs, the first lady of a prominent Southern Baptist Mega Church, attempts to help her pastor-husband, Lee-Curtis Childs, rebuild their congregation.",5.710530930347276,,,10
tt13070038,After Ever Happy,https://imdb-api.com/images/original/MV5BYWUwMjZmZGYtYjIyOS00YTY2LWFiMjMtNWYyMjdlNmUwY2FmXkEyXkFqcGdeQXVyMTUzNDkzNDY@._V1_Ratio0.6751_AL_.jpg,2022-09-07,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel,...",5.253763615941505,,,10
tt6277462,Brahmastra,https://imdb-api.com/images/original/MV5BZjY2MmI1ZWItNmU0Yy00NTdkLWJiYmQtNzFlZWNlMzkxZTZjXkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_Ratio0.6751_AL_.jpg,2022-09-09,First part of superhero trilogy.,7.120913773187456,,,10
tt9204328,Dark Harvest,https://imdb-api.com/images/original/MV5BMTgyMzc2ODgtYmVjZi00OTAyLWE1NTQtOGVmZWM4MzhmNjdkXkEyXkFqcGdeQXVyNTk5NTQzNDI@._V1_Ratio0.6751_AL_.jpg,2022-09-09,A legendary monster called October Boy terrorizes residents in a small Midwestern town when he rises from the cornfields every Halloween with his butcher knife and makes his way toward those who are brave enough to confront him.,5.927739915819486,,,10
tt10310074,True Things,https://imdb-api.com/images/original/MV5BZmJlNTc2MGUtYzNjNi00NGEyLWE0YTQtZTQ4ZjUzYWRkYzgzXkEyXkFqcGdeQXVyMjMwNjQxNTA@._V1_Ratio0.6751_AL_.jpg,2022-09-09,It follows a young woman living on the fringes of society who becomes intoxicated by a stranger who overwhelms her quiet life.,6.2010774501156165,,,10
tt11128440,Clerks III,https://imdb-api.com/images/original/MV5BNTAxZjU2MWUtMmE3Ny00MTkyLTlhYzgtYTcxNjUzNzJiY2Y3XkEyXkFqcGdeQXVyMTMwMDA5ODU3._V1_Ratio0.6751_AL_.jpg,2022-09-13,"Dante, Elias, and Jay and Silent Bob are enlisted by Randal after a heart attack to make a movie about the convenience store that started it all.",5.924167643320996,,,10
tt11261830,The Retaliators,https://imdb-api.com/images/original/MV5BYzVkMDU1YzYtYWNhOS00ODBiLTg3NjUtZGFmZDc1OTc4ZTMwXkEyXkFqcGdeQXVyMTg0MTI3Mg@@._V1_Ratio0.6751_AL_.jpg,2022-09-14,An upstanding pastor uncovers a dark and twisted underworld as he searches for answers surrounding his daughter's brutal murder.,4.857223196478056,,,10
tt8093700,The Woman King,https://imdb-api.com/images/original/MV5BNDYwYjMwMTEtMjY5MS00NGJjLTlmODMtNmZhMTc4ZDkwODhhXkEyXkFqcGdeQXVyMzQ0NDM5NTk@._V1_Ratio0.6751_AL_.jpg,2022-09-16,"A historical epic inspired by the true events that happened in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.",5.140962028315408,,,10
tt11052678,The Silent Twins,https://imdb-api.com/images/original/MV5BMjliNTVmNzUtM2EwZC00YWM0LWFlZjUtNjdmYjIwMTM0OTE3XkEyXkFqcGdeQXVyODA0MjgyNzM@._V1_Ratio0.6751_AL_.jpg,2022-05-24,"Based on the lives of June and Jennifer Gibbons, real-life identical twins who grew up in Wales and became known as ""the silent twins"" because of their refusal to communicate with anyone other than each other.",6.3625581856333,,,10
tt9883832,Moonage Daydream,https://imdb-api.com/images/original/MV5BODljZTM3ZjMtMTcwNy00ZmRlLWJlMmItNWY2YjhhNjgxMTVjXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_Ratio0.6751_AL_.jpg,,"A cinematic odyssey exploring David Bowie's creative and musical journey. From visionary filmmaker Brett Morgen, and sanctioned by the Bowie estate.",7.1179334492723605,,,10
tt10731256,Don't Worry Darling,https://imdb-api.com/images/original/MV5BOWIyNDA2YjEtZGNhNy00YjY1LTk5ZDctNmEyMzQxZTQyYjAwXkEyXkFqcGdeQXVyMTIzNDk1MDYz._V1_Ratio0.6751_AL_.jpg,2022-09-23,A 1950s housewife living with her husband in a utopian experimental community begins to worry that his glamorous company may be hiding disturbing secrets.,7.17923137379578,,,10
tt14592998,The Railway Children Return,https://imdb-api.com/images/original/MV5BOWFjYjhiZDUtM2FlNi00YTZkLWE5ZjgtNzhjOTNlNDgwYTUzXkEyXkFqcGdeQXVyMTQ4NjQyMzE@._V1_Ratio0.6751_AL_.jpg,,"Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.",7.044034656463707,,,10
tt14950412,Section Eight,https://imdb-api.com/images/original/MV5BNjI4Yjc0ZjUtYjBiMy00OTMwLTliYTEtY2M5YWZkODA4MDg3XkEyXkFqcGdeQXVyMTg5ODY4NDM@._V1_Ratio0.6751_AL_.jpg,,"After avenging the murder of his family, a former soldier is sprung from prison and recruited by a shadowy government agency.",3.622838238509594,,,10
tt9731598,Bros,https://imdb-api.com/images/original/MV5BNDA5OTdjMTMtZTQ4Zi00ODUwLWI1YjMtY2EwNGZhY2MwNjBlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio0.6751_AL_.jpg,2022-09-30,Two men with commitment problems attempt a relationship.,6.22720486192842,,,10
tt20225374,Vesper,https://imdb-api.com/images/original/MV5BYTFhM2FkNDUtYzU1Mi00ZTUxLWE1MTMtYjMwOWU4YTZhZDVhXkEyXkFqcGdeQXVyMjQ1MzM3MDM@._V1_Ratio0.6751_AL_.jpg,2022-09-30,"After the collapse of Earth's ecosystem, Vesper, a 13-year-old girl struggling to survive with her paralyzed Father, meets a mysterious Woman with a secret that forces Vesper to use her wits, strength and bio-hacking abilities to ...",6.918102512603682,,,10
tt10393098,Syndrome K,https://imdb-api.com/images/original/MV5BMDFjMWUxZTgtMjQ3MC00MjU5LWI5ZmEtZDYxN2VmMjVmYzYwXkEyXkFqcGdeQXVyMTA5MTE5ODE0._V1_Ratio0.6751_AL_.jpg,2022-10-01,"Syndrome K is the true story about a highly contagious, highly fictitious disease created by three Roman Catholic doctors during the holocaust to hide Jews in a Vatican-affiliated hospital.",8.166958647805997,,,10
tt14668630,"Lyle, Lyle, Crocodile",https://imdb-api.com/images/original/MV5BNThmYjFhODMtYWFmYS00YzI5LWFhNDUtMzMwODcyOGIzNTA3XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_Ratio0.6751_AL_.jpg,2022-10-07,Feature film based on the children's book about a crocodile that lives in New York City.,6.110458540443127,,,10
tt10665342,Halloween Ends,https://imdb-api.com/images/original/MV5BZmFkMGVkYmQtMGNiYy00NzQyLTlhMjYtY2ZjZmFhMGJjYTliXkEyXkFqcGdeQXVyMTA3MDAxNDcw._V1_Ratio0.6751_AL_.jpg,2022-10-14,The saga of Michael Myers and Laurie Strode comes to a spine-chilling climax in this final installment of the franchise.,5.76428749900677,,,10
tt12477480,Decision to Leave,https://imdb-api.com/images/original/MV5BNzI3NzBlMzEtMTdmYi00N2M3LTlkYzEtZjU3NGI3NmMyNzhlXkEyXkFqcGdeQXVyMjY3NDMzMzU@._V1_Ratio0.6751_AL_.jpg,2022-06-29,A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,6.97870338627192,,,10
tt11068094,White Bird: A Wonder Story,https://imdb-api.com/images/original/nopicture.jpg,2022-10-14,A young Jewish girl hidden away by a boy and his family in Nazi-occupied France during World War II.,6.7651180948701635,,,10
tt4960748,Till,https://imdb-api.com/images/original/MV5BYTlhOTA2MWYtNWMxOS00ZjhiLWI2YmEtMDRmYmE2NzQwNjI1XkEyXkFqcGdeQXVyMjIzMTQ5NjE@._V1_Ratio0.6751_AL_.jpg,2022-10-07,The story of Emmett Louis Till and the legacy of his mother who pursued justice for her lynched son.,5.771844788101929,,,10
tt7147158,MK Ultra,https://imdb-api.com/images/original/nopicture.jpg,2022-10-15,"Set during the true and unconscionable Central Intelligence Agency MK ULTRA drug experimentations in the early 1960s, MIDNIGHT CLIMAX follows the journey of Ford Strauss, a brilliant psychiatrist, whose moral and scientific bounda...",7.292654766534308,,,10
tt6443346,Black Adam,https://imdb-api.com/images/original/MV5BN2ZmYTlhNmMtODQ0OS00YWNiLWI1MmMtNzkwYWMzOGM4YWQxXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_Ratio0.6751_AL_.jpg,2022-10-21,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods-and imprisoned just as quickly-Black Adam (Johnson) is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",6.1959040900762945,,,10
tt14109724,Ticket to Paradise,https://imdb-api.com/images/original/nopicture.jpg,2022-10-21,A divorced couple that teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,6.6017813260449865,,,10
tt9271672,The Devil's Light,https://imdb-api.com/images/original/MV5BMDg5ZjNhNzYtM2RjNy00YTg4LTk2YWItODFmZGEzM2U5NzYzXkEyXkFqcGdeQXVyMTM1NjgyNDI@._V1_Ratio0.6751_AL_.jpg,2022-10-28,A nun prepares to perform an exorcism and comes face to face with a demonic force with mysterious ties to her past.,5.928734110014024,,,10
tt9692040,The Monkey King: The Legend Begins,https://imdb-api.com/images/original/MV5BNWIzNGRlM2QtNzVlMS00YTkxLWEzY2ItZmJlMjVjYWFhMWUwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_Ratio0.6751_AL_.jpg,2022-11-02,"The Monkey King: The Legend Begins is the re-imagined version by Hollywood of the film The Monkey King: Havoc in Heavens Palace, the origin and birthplace of The Monkey King Story.",5.100378291873273,,,10
tt10304142,Amsterdam,https://imdb-api.com/images/original/MV5BODJhZjg3NTEtZjIzNy00NzNkLThjZDYtMzA4NjYzOWM4MWI5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_Ratio0.6751_AL_.jpg,2022-11-04,"Set in the '30s, it follows three friends who witness a murder, become suspects themselves, and uncover one of the most outrageous plots in American history.",6.47463309219853,,,10
tt1657865,Dear Zoe,https://imdb-api.com/images/original/MV5BYjI2ZmMwZGQtYjNkZS00MWQ0LThmMjEtNWNlMGJkZjFjMGEzXkEyXkFqcGdeQXVyMTYzMjIxMjI@._V1_Ratio0.6751_AL_.jpg,,"When Tess and her family suffer an unimaginable loss, she finds support from a surprising source: her biological father - a lovable slacker from the wrong side of the tracks - and the charming but dangerous juvenile delinquent nex...",6.620645296006238,,,10
tt17220704,A Christmas Story Christmas,https://imdb-api.com/images/original/nopicture.jpg,2022-11-04,"Follows Ralphie, now adult, who returns to the house on Cleveland street to give his kids a magical Christmas like the one he had as a child, reconnecting with childhood friends, and reconciling the passing of his Old Man.",6.179833165559593,,,10
tt0160184,Eye See You,https://imdb-api.com/images/original/MV5BODEzNWMxMzktOTFlYy00NmQ3LWFkODctYzliMmZlOWVmMjJjXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_Ratio0.6751_AL_.jpg,2022-11-04,A lead detective being stalked by a serial killer is asked to check into a clinic treating law enforcement officials who can't face their jobs.,5.750892972409758,,,10
tt9114286,Black Panther: Wakanda Forever,https://imdb-api.com/images/original/MV5BYjJlMjBmYzUtY2E3MC00OWI1LWE1YmUtOTdmM2IyMTQyZDBjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6751_AL_.jpg,2022-11-11,A sequel that will continue to explore the world of Wakanda and all the characters introduced in the 2018 film.,7.336366073472291,,,10
tt10343028,Armageddon Time,https://imdb-api.com/images/original/MV5BYTNhMmFjMjktY2I1OS00MzZhLWJiMzktODViMjFiMjcyMDhkXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_Ratio0.6751_AL_.jpg,2022-05-19,A coming-of-age story about growing up in Queens in the 1980s.,6.547664597319855,,,10
tt14807308,She Said,https://imdb-api.com/images/original/MV5BOTc3NWI3NDktMGVkYi00MjU4LWFkNzUtZjAzZGRlMWQyYmU0XkEyXkFqcGdeQXVyNTk5NTQzNDI@._V1_Ratio0.6751_AL_.jpg,2022-11-18,New York Times reporters Megan Twohey and Jodi Kantor break one of the most important stories in a generation — a story that helped launch the #MeToo movement and shattered decades of silence around the subject of sexual assault i...,6.235124351283524,,,10
tt9764362,The Menu,https://imdb-api.com/images/original/MV5BMGUyOTNhZjEtYzg3Ni00NDJjLWJlYzQtYzRmMTBhODRmM2FkXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_Ratio0.6751_AL_.jpg,2022-11-18,"A young couple travel to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",5.98090183980523,,,10
tt14208870,The Fabelmans,https://imdb-api.com/images/original/MV5BYzFlODkxN2MtM2Y0ZC00YzQwLWIzZTMtYTY5NWFjNGExYTg0XkEyXkFqcGdeQXVyNTk5NTQzNDI@._V1_Ratio0.6751_AL_.jpg,2022-11-23,"A semi-autobiography based on Spielberg's own childhood growing up in post-war Arizona, from age seven to eighteen.",7.298468393952312,,,10
tt10298840,Strange World,https://imdb-api.com/images/original/MV5BZTk1NzQwMWQtNzVmNS00MDc4LWE1MTktMmQyYzExYWMwZDQ4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_Ratio0.6751_AL_.jpg,2022-11-23,The legendary Clades are a family of explorers whose differences threatened to topple their latest and most crucial mission.,7.543717674674873,,,10
tt7693316,Devotion,https://imdb-api.com/images/original/nopicture.jpg,2022-10-28,A pair of U.S. Navy fighter pilots risk their lives during the Korean War and become some of the Navy's most celebrated wingmen.,5.776056914505607,,,10
tt12003946,Violent Night,https://imdb-api.com/images/original/nopicture.jpg,2022-12-02,"A group of mercenaries attack the estate of a wealthy family on Christmas Eve, and Santa must save Christmas.",6.08001526499836,,,10
tt7405458,A Man Called Otto,https://imdb-api.com/images/original/nopicture.jpg,2022-12-25,A cranky retired man strikes up an unlikely friendship with his boisterous new neighbors. A remake of the 2015 Swedish film.,6.3526178298888665,,,10
tt13991504,Bitch Ass,https://imdb-api.com/images/original/MV5BNGMyMGEyYjgtZDgyZi00ZjA0LThkZWItN2RiYmYzNzRiZjY5XkEyXkFqcGdeQXVyMTQwODk4NzA@._V1_Ratio0.6751_AL_.jpg,2022-12-15,"A gang initiation goes wrong when a group of four recruits break into a house of horror, as they're all forced to play deadly games for their lives. Win and you live - lose and you die.",4.7055233603263185,,,10
tt1630029,Avatar: The Way of Water,https://imdb-api.com/images/original/MV5BMWFmYmRiYzMtMTQ4YS00NjA5LTliYTgtMmM3OTc4OGY3MTFkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6751_AL_.jpg,2022-12-16,"Jake Sully lives with his newfound family formed on the planet of Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their planet.",7.034962531330208,,,10
tt10151854,Shazam! Fury of the Gods,https://imdb-api.com/images/original/MV5BZDIyNjc3YzItMjE5Mi00OGVkLWFmNGYtMGJlMWMyZmVkM2E5XkEyXkFqcGdeQXVyNTQ2MjM5MTg@._V1_Ratio0.6751_AL_.jpg,2022-12-21,Sequel to the 2019 film 'Shazam!'. Plot details are not yet known.,6.526936299168368,,,10
tt3915174,Puss in Boots: The Last Wish,https://imdb-api.com/images/original/MV5BNTAxMzA0ZjMtMGJjZi00MTFkLThmZTItOTJiM2RiMzg0YmRjXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_Ratio0.6751_AL_.jpg,2022-12-21,Puss in Boots discovers that his passion for adventure has taken its toll: he has burned through eight of his nine lives. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.,6.512591146581052,,,10
tt12193804,I Wanna Dance with Somebody,https://imdb-api.com/images/original/MV5BODY5OGI0MzYtZTdkMi00NjU1LTkzYjAtNDA5M2ZlYjFlODgzXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6751_AL_.jpg,2022-12-21,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",5.356378740812846,,,10
tt8785038,Fixed,https://imdb-api.com/images/original/MV5BZTM5NTJhNzEtYmRiMC00NWM5LTkwODctNTJiNjk0NWQ2MWNkXkEyXkFqcGdeQXVyMTUyNTAyMzQ1._V1_Ratio0.6751_AL_.jpg,2022-06-30,"The story of an average, all-around good dog who is in love with the show dog next door, and what happens when he learns that he is going to get neutered in the morning. What does a dog do with his last night out with his besties?",7.226481039600814,,,10
tt10640346,Babylon,https://imdb-api.com/images/original/MV5BZjgyZjg4MTgtOTU1NC00ZTUwLTg4YjktY2QyYzVjN2RhYTFkXkEyXkFqcGdeQXVyNTk5NTQzNDI@._V1_Ratio0.6751_AL_.jpg,2023-01-06,"Set in Hollywood during the transition from silent films to talkies, focusing on a mixture of historical & fictional characters.",7.188755649705897,,,10
tt8790086,Kraven the Hunter,https://imdb-api.com/images/original/MV5BYzRmOTBjY2ItY2I1My00YjRkLTk1Y2MtZmYzZTExMTk3NDI5XkEyXkFqcGdeQXVyNTc2MDc2ODQ@._V1_Ratio0.6751_AL_.jpg,2023-01-13,Russian immigrant Sergei Kravinoff is on a mission to prove that he is the greatest hunter in the world.,6.623139246219964,,,10
tt8760708,M3GAN,https://imdb-api.com/images/original/MV5BYjgxMGVjNzMtZWU2OC00OWI2LTkwOGMtMDc1Y2IwMGIwNzk5XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_Ratio0.6751_AL_.jpg,2023-01-13,A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.,6.627656989028481,,,10
tt1001520,Last Voyage of the Demeter,https://imdb-api.com/images/original/MV5BODMwZDczNzQtYWE0My00MWNkLTg0MzgtNDA5YzcxYTkzMzcyXkEyXkFqcGdeQXVyNzU0NzQxNTE@._V1_Ratio0.6751_AL_.jpg,2023-01-27,"Based on a single chapter, the Captain's Log, from Bram Stoker's classic 1897 novel Dracula, the story is set aboard the Russian schooner Demeter, which was chartered to carry private cargo - twenty-four unmarked wooden crates - f...",5.880885228800018,,,10
tt15679400,Knock at the Cabin,https://imdb-api.com/images/original/MV5BNTdkYWYyN2YtYjQ5My00MDM1LWE5MjEtMzdhMjNmODMzMzQ0XkEyXkFqcGdeQXVyMzI2NzE2NTg@._V1_Ratio0.6751_AL_.jpg,2023-02-03,Plot details kept under wraps.,6.665255133600058,,,10
tt10276482,It’s All Coming Back to Me,https://imdb-api.com/images/original/MV5BNTZmY2FkODYtNDQwZS00YzU5LWE1OGMtNjBjYmYyNWFiMTRlXkEyXkFqcGdeQXVyMTMzNTE4MzEw._V1_Ratio0.6751_AL_.jpg,2023-02-10,"A young woman tries to ease the pain of her fiancé's death by sending romantic texts to his old cell phone number, and forms a connection with the man the number has been reassigned to.",6.205338047460136,,,10
